"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Crb3",0,0.589475713114246,0.527,0.011,0,"12","Crb3"
"Ahnak21",0,0.580360691682233,0.645,0.051,0,"12","Ahnak2"
"Dennd2c",0,0.578884378839578,0.632,0.017,0,"12","Dennd2c"
"Cxcl14",0,0.578625548031931,0.391,0.013,0,"12","Cxcl14"
"Fam83g",0,0.578532401447149,0.622,0.019,0,"12","Fam83g"
"Plek22",0,0.575021823280323,0.645,0.06,0,"12","Plek2"
"Pls3",0,0.571292526528274,0.614,0.028,0,"12","Pls3"
"Tpm2",0,0.563982362320206,0.524,0.019,0,"12","Tpm2"
"Rab25",0,0.552063194316921,0.442,0.006,0,"12","Rab25"
"Capns2",0,0.544458009329367,0.483,0.004,0,"12","Capns2"
"Gja1",0,0.541149943839132,0.571,0.045,0,"12","Gja1"
"Myo101",0,0.539572343843885,0.661,0.056,0,"12","Myo10"
"Bcam",0,0.529131430306315,0.53,0.014,0,"12","Bcam"
"Rcan1",0,0.521254870502047,0.535,0.047,0,"12","Rcan1"
"Sema3c",0,0.519685107646023,0.501,0.007,0,"12","Sema3c"
"Chit1",0,0.517760695213685,0.455,0.006,0,"12","Chit1"
"Emp2",0,0.514351061969597,0.602,0.044,0,"12","Emp2"
"Ovol1",0,0.513781522152588,0.432,0.005,0,"12","Ovol1"
"Pard6g",0,0.493030156317148,0.558,0.021,0,"12","Pard6g"
"Itgb4",0,0.491752037846439,0.545,0.014,0,"12","Itgb4"
"Aldh3a1",0,0.479269587614584,0.362,0.011,0,"12","Aldh3a1"
"Postn",0,0.479231706811409,0.344,0.019,0,"12","Postn"
"Lmo7",0,0.475667682032887,0.38,0.005,0,"12","Lmo7"
"Trim16",0,0.470670237751789,0.532,0.034,0,"12","Trim16"
"Wnt10a",0,0.469050080193923,0.506,0.006,0,"12","Wnt10a"
"Lima1",0,0.46814529322896,0.512,0.036,0,"12","Lima1"
"Amotl1",0,0.466140681837849,0.514,0.011,0,"12","Amotl1"
"Epha2",0,0.464438410887233,0.542,0.037,0,"12","Epha2"
"Kif21a",0,0.463820374949758,0.506,0.006,0,"12","Kif21a"
"Gnai1",0,0.460947253066348,0.517,0.011,0,"12","Gnai1"
"Cd109",0,0.458425592321271,0.54,0.018,0,"12","Cd109"
"Ptn",0,0.45592310443821,0.411,0.008,0,"12","Ptn"
"Trp63",0,0.45586035604097,0.452,0.006,0,"12","Trp63"
"Prss23",0,0.453380332989092,0.409,0.009,0,"12","Prss23"
"Smoc2",0,0.452972832355238,0.483,0.009,0,"12","Smoc2"
"Tfap2a",0,0.444710394262123,0.494,0.006,0,"12","Tfap2a"
"Gas6",0,0.444393963181393,0.53,0.021,0,"12","Gas6"
"Slc6a14",0,0.439893862135738,0.337,0.006,0,"12","Slc6a14"
"Epha4",0,0.437315738098372,0.44,0.004,0,"12","Epha4"
"F2rl1",0,0.424908690999844,0.524,0.043,0,"12","F2rl1"
"Wwtr1",0,0.413259072085045,0.504,0.021,0,"12","Wwtr1"
"Them5",0,0.412502952733229,0.329,0.004,0,"12","Them5"
"Nipal1",0,0.409119527186724,0.442,0.028,0,"12","Nipal1"
"Lad1",0,0.404248631921724,0.468,0.015,0,"12","Lad1"
"Dsg1a",0,0.403580872831399,0.422,0.003,0,"12","Dsg1a"
"Klc3",0,0.394608905366863,0.483,0.015,0,"12","Klc3"
"Tns4",0,0.393139252568799,0.44,0.017,0,"12","Tns4"
"Ctnnal1",0,0.388412532949349,0.424,0.013,0,"12","Ctnnal1"
"Ehf",0,0.375135994358901,0.409,0.009,0,"12","Ehf"
"Fam135a",0,0.36431012184501,0.465,0.018,0,"12","Fam135a"
"Gstm2",0,0.359253760951592,0.419,0.005,0,"12","Gstm2"
"Tfap2c",0,0.356008915798176,0.388,0.005,0,"12","Tfap2c"
"Ocln1",0,0.352445504930181,0.447,0.031,0,"12","Ocln"
"Hspb8",0,0.351904109408367,0.386,0.008,0,"12","Hspb8"
"Cav1",0,0.351557849058347,0.414,0.02,0,"12","Cav1"
"Pou3f1",0,0.34985228359997,0.365,0.019,0,"12","Pou3f1"
"Cpne8",0,0.349655843106908,0.445,0.017,0,"12","Cpne8"
"Arhgef5",0,0.341174657667011,0.481,0.017,0,"12","Arhgef5"
"Cttn",0,0.339180067853997,0.478,0.02,0,"12","Cttn"
"Wnt4",0,0.337751582972578,0.422,0.022,0,"12","Wnt4"
"Gdpd2",0,0.335761357518372,0.373,0.003,0,"12","Gdpd2"
"Egfr",0,0.333878439008038,0.416,0.011,0,"12","Egfr"
"Fgfr2",0,0.33371212206583,0.429,0.007,0,"12","Fgfr2"
"Fam83h",0,0.332290996902401,0.411,0.006,0,"12","Fam83h"
"Serpinb7",0,0.330984415419812,0.357,0.003,0,"12","Serpinb7"
"Cdh13",0,0.325957533219459,0.398,0.007,0,"12","Cdh13"
"Esrp1",0,0.324481832605573,0.401,0.003,0,"12","Esrp1"
"Rab38",0,0.324481645731584,0.411,0.015,0,"12","Rab38"
"Fermt1",0,0.323757878014321,0.329,0.002,0,"12","Fermt1"
"Pvrl2",0,0.321237412707435,0.396,0.018,0,"12","Pvrl2"
"Ptrf",0,0.319703253418767,0.445,0.025,0,"12","Ptrf"
"Phldb2",0,0.314526975997744,0.329,0.004,0,"12","Phldb2"
"Yap1",0,0.307094890900642,0.427,0.019,0,"12","Yap1"
"Eps8l2",0,0.307090537505919,0.401,0.006,0,"12","Eps8l2"
"Tacc2",0,0.305797016935567,0.429,0.018,0,"12","Tacc2"
"Pof1b",0,0.3038951337439,0.373,0.003,0,"12","Pof1b"
"Mapk13",0,0.296193384655306,0.404,0.019,0,"12","Mapk13"
"Htra1",0,0.289182280269677,0.36,0.018,0,"12","Htra1"
"Efna5",0,0.28809913336928,0.365,0.007,0,"12","Efna5"
"Prrg4",0,0.286512595584628,0.36,0.016,0,"12","Prrg4"
"Sema3d",0,0.276106404297005,0.339,0.002,0,"12","Sema3d"
"Bnc1",0,0.272208895044651,0.303,0.002,0,"12","Bnc1"
"Stard10",0,0.27206991361817,0.396,0.015,0,"12","Stard10"
"Calm5",0,0.267457419354547,0.265,0.002,0,"12","Calm5"
"P3h2",0,0.264765137612394,0.326,0.01,0,"12","P3h2"
"Ppl",0,0.263991353860274,0.339,0.004,0,"12","Ppl"
"Fam81a",0,0.262889736757561,0.329,0.004,0,"12","Fam81a"
"Kctd1",0,0.261509216495949,0.332,0.005,0,"12","Kctd1"
"Card10",0,0.259228856867622,0.337,0.013,0,"12","Card10"
"Rtkn",0,0.258602756393033,0.321,0.004,0,"12","Rtkn"
"Oas1f",0,0.255379331348348,0.275,0.002,0,"12","Oas1f"
"Wnt7b",0,0.250632887606393,0.275,0.002,0,"12","Wnt7b"
"Ctnnd1",2.68662324144347e-305,0.315385869980056,0.419,0.031,7.52200775139342e-301,"12","Ctnnd1"
"Tacstd21",8.57993906689945e-303,1.69164551416209,0.951,0.227,2.40221133995051e-298,"12","Tacstd2"
"Cdh11",1.44481020331962e-293,0.784419119855658,0.835,0.142,4.04517960725426e-289,"12","Cdh1"
"Cib2",2.84541947397135e-287,0.353893999474326,0.486,0.046,7.966605443225e-283,"12","Cib2"
"Zak",1.05192237632223e-286,0.294198384437411,0.419,0.033,2.94517226922699e-282,"12","Zak"
"Krt14",4.75393168590091e-283,3.64316114057636,0.995,0.434,1.33100579341854e-278,"12","Krt14"
"Serpinb10",1.12272112238818e-281,0.269993609130665,0.306,0.017,3.14339459846242e-277,"12","Serpinb10"
"Met",2.89222050583581e-278,0.299252492058168,0.404,0.032,8.09763897223909e-274,"12","Met"
"Hotairm1",5.70336719396981e-274,0.325796019643486,0.424,0.036,1.59682874696767e-269,"12","Hotairm1"
"Sh3pxd2a",1.68917720164576e-269,0.27229137585877,0.391,0.03,4.72935832916779e-265,"12","Sh3pxd2a"
"Cav2",2.30139350785853e-267,0.422549680963257,0.563,0.066,6.44344154330231e-263,"12","Cav2"
"Sdc1",5.64856025939075e-267,0.647288146257554,0.74,0.115,1.58148390142422e-262,"12","Sdc1"
"Cpe",6.58203695626069e-266,0.286964713563422,0.391,0.031,1.84283870701387e-261,"12","Cpe"
"F11r1",2.23518681153584e-265,0.493606801356011,0.625,0.083,6.25807603493805e-261,"12","F11r"
"Nfia",1.90099941302041e-260,0.289127161050668,0.36,0.026,5.32241815657455e-256,"12","Nfia"
"Cldn11",1.8097049544345e-259,0.827978436830709,0.725,0.119,5.06681193142571e-255,"12","Cldn1"
"Igsf3",1.84250242913004e-258,0.438944387541481,0.63,0.083,5.1586383010783e-254,"12","Igsf3"
"Krt1",4.77204442261901e-255,1.52333995658902,0.37,0.03,1.33607699744487e-250,"12","Krt1"
"Sema4b",1.50804284808664e-252,0.455111219995889,0.566,0.069,4.22221836607297e-248,"12","Sema4b"
"Rcn1",1.65449624467824e-248,0.258490028920987,0.373,0.03,4.63225858585012e-244,"12","Rcn1"
"Dgcr6",3.9143229521864e-241,0.490442839967927,0.674,0.104,1.09593214015315e-236,"12","Dgcr6"
"Ggct",7.07418534252931e-241,0.497812646707086,0.486,0.055,1.98063041220136e-236,"12","Ggct"
"Net1",4.63668424552201e-240,0.432196964216556,0.64,0.092,1.29817885506125e-235,"12","Net1"
"Apoe3",1.86782454542095e-238,1.92751166505678,0.992,0.427,5.22953516226957e-234,"12","Apoe"
"Tceal8",1.58148854452879e-234,0.413911769870685,0.555,0.072,4.42785162697172e-230,"12","Tceal8"
"Bmp21",1.1686564721152e-233,0.476075940124783,0.491,0.056,3.27200439062815e-229,"12","Bmp2"
"Sfn",1.54292665354422e-233,2.38725188279974,1,0.612,4.31988604459312e-229,"12","Sfn"
"Hivep3",1.75711311682099e-233,0.280763347442647,0.362,0.031,4.91956530447541e-229,"12","Hivep3"
"Id32",3.80656648200028e-230,0.907759366001083,0.823,0.172,1.06576248363044e-225,"12","Id3"
"Grwd1",3.5270705701367e-222,0.30869384340929,0.465,0.053,9.87509218226875e-218,"12","Grwd1"
"Ptprf",9.19202308041502e-219,0.331482549979303,0.563,0.077,2.5735826220546e-214,"12","Ptprf"
"Tmem158",7.60350576301908e-218,0.443891085591482,0.584,0.083,2.12882954353008e-213,"12","Tmem158"
"Lmo11",1.48325155079426e-217,0.40767594184144,0.55,0.076,4.15280769191376e-213,"12","Lmo1"
"Klf9",4.33257037898662e-212,0.471698236940802,0.614,0.095,1.21303305470867e-207,"12","Klf9"
"Dstn1",3.15366929956021e-209,1.24967004896378,0.985,0.461,8.82964330490866e-205,"12","Dstn"
"Mast41",1.67974227501453e-207,0.933617372738094,0.905,0.238,4.70294242158569e-203,"12","Mast4"
"Epcam1",1.29210217522107e-206,0.902685196299398,0.859,0.206,3.61762767018394e-202,"12","Epcam"
"Mmp13",1.63044064717725e-206,0.708496233300437,0.296,0.023,4.56490772396687e-202,"12","Mmp13"
"Tpbg",2.31703177136708e-206,0.290247320684891,0.45,0.052,6.48722555347355e-202,"12","Tpbg"
"Gm15987",3.83756623493469e-206,0.348140419567575,0.501,0.067,1.07444179445701e-201,"12","Gm15987"
"Lancl1",4.99571985215609e-206,0.366377972780792,0.514,0.069,1.39870164420666e-201,"12","Lancl1"
"Il13ra11",2.78428332071821e-202,0.429578363538309,0.617,0.102,7.79543644134683e-198,"12","Il13ra1"
"Erc1",3.65060151371879e-202,0.277324280530974,0.419,0.047,1.02209541181099e-197,"12","Erc1"
"Arid5b",8.09398503109831e-202,0.653323541761686,0.743,0.149,2.2661539290069e-197,"12","Arid5b"
"Plpp2",3.83471096587367e-199,0.312543650877007,0.483,0.064,1.07364237622531e-194,"12","Plpp2"
"Fam213a1",1.74446223037599e-196,0.56196288073349,0.54,0.082,4.88414535260669e-192,"12","Fam213a"
"Bod1",9.85693106958054e-195,0.282671099359328,0.476,0.062,2.75974356086116e-190,"12","Bod1"
"Arhgef12",1.79657714474943e-193,0.253954200557574,0.432,0.052,5.03005668986945e-189,"12","Arhgef12"
"Mt13",9.15140320975325e-190,1.52993111438727,0.992,0.494,2.56220987066671e-185,"12","Mt1"
"Adrb2",1.20031790944824e-188,0.552353897020297,0.62,0.108,3.3606500828732e-184,"12","Adrb2"
"Sgms1",1.18488125278832e-187,0.490218821366076,0.643,0.117,3.31743053155673e-183,"12","Sgms1"
"Sbsn",1.63540558098876e-187,0.552246329701825,0.355,0.037,4.57880854565234e-183,"12","Sbsn"
"Cd24a2",1.18485704838628e-185,0.495539248258836,0.658,0.121,3.3173627640719e-181,"12","Cd24a"
"Srm",1.70407972241028e-185,0.456771227852293,0.643,0.117,4.77108240680431e-181,"12","Srm"
"Ppp1r14b",3.5036155082746e-184,0.720670307130349,0.889,0.25,9.80942270006723e-180,"12","Ppp1r14b"
"Krt10",3.78765500569456e-184,2.19213878627784,0.568,0.101,1.06046764849436e-179,"12","Krt10"
"Rrs1",2.32456336310705e-182,0.489754696033142,0.71,0.141,6.50831250402711e-178,"12","Rrs1"
"Pqlc11",4.41920063680228e-181,0.571912636006298,0.815,0.192,1.2372877942919e-176,"12","Pqlc1"
"Zfp948",2.56720164696091e-175,0.250626844030717,0.409,0.051,7.18765117116115e-171,"12","Zfp948"
"Ppif",1.02582886523029e-174,0.43940100980136,0.401,0.051,2.87211565687176e-170,"12","Ppif"
"Crip21",1.12895145383625e-173,0.843908170186793,0.869,0.253,3.16083828045072e-169,"12","Crip2"
"Cd3eap",8.25635449196474e-173,0.250165527885863,0.406,0.051,2.31161413066029e-168,"12","Cd3eap"
"Golim4",1.1304669044145e-172,0.305405780842429,0.496,0.074,3.16508123897973e-168,"12","Golim4"
"Kti12",1.91611429762846e-171,0.301038892392479,0.55,0.09,5.36473681050017e-167,"12","Kti12"
"Hmgn11",2.71043655809353e-165,0.977466008939582,0.982,0.511,7.58868027535026e-161,"12","Hmgn1"
"Phgdh1",1.54238338249468e-164,0.417511137981255,0.614,0.114,4.31836499430862e-160,"12","Phgdh"
"Pvrl1",3.20960107787151e-164,0.274039546540671,0.473,0.072,8.98624109782464e-160,"12","Pvrl1"
"Ppp2r3a",6.3321267576707e-162,0.325148027283838,0.568,0.102,1.77286884961264e-157,"12","Ppp2r3a"
"Dusp221",1.3877462733766e-161,0.311557954482262,0.524,0.088,3.88541201619982e-157,"12","Dusp22"
"Rap2b1",1.98291622461012e-161,0.870459605146398,0.828,0.241,5.55176884566343e-157,"12","Rap2b"
"Rplp01",6.06554795885191e-160,0.740879331326366,1,0.999,1.69823211751936e-155,"12","Rplp0"
"Slc44a1",2.00634351011612e-159,0.277595841493341,0.488,0.078,5.61736055962311e-155,"12","Slc44a1"
"Jun",3.13721758452526e-159,1.06482441179115,0.915,0.317,8.78358179315383e-155,"12","Jun"
"Ccdc86",1.75886119403757e-158,0.341727875468431,0.571,0.105,4.92445957106637e-154,"12","Ccdc86"
"Grpel2",5.80693100656442e-158,0.291780361425561,0.499,0.081,1.62582454321791e-153,"12","Grpel2"
"Hs3st1",6.41858971536754e-158,0.360849829375668,0.275,0.026,1.7970767485086e-153,"12","Hs3st1"
"Ybx3",5.34188159311624e-157,0.596098061621844,0.864,0.247,1.49562000844069e-152,"12","Ybx3"
"Sowahc2",9.04306267597757e-156,0.388312719497677,0.604,0.12,2.5318766880202e-151,"12","Sowahc"
"Mgst31",1.191465628402e-154,0.474311186482242,0.692,0.157,3.33586546639991e-150,"12","Mgst3"
"Abl2",2.42726373637195e-153,0.367379647183833,0.62,0.126,6.79585300909419e-149,"12","Abl2"
"Mpp5",1.20610150922149e-152,0.302688249033033,0.506,0.087,3.37684300551831e-148,"12","Mpp5"
"Ptgs11",1.25375389668744e-152,0.293788574063019,0.378,0.05,3.51026015994549e-148,"12","Ptgs1"
"Pkp33",4.88713037734714e-152,0.547511397244417,0.815,0.213,1.36829876304965e-147,"12","Pkp3"
"Cd91",1.3019841424516e-148,1.08947415007283,0.992,0.598,3.64529520203599e-144,"12","Cd9"
"Wls",1.5746122440578e-148,0.396942485143554,0.661,0.142,4.40859936091303e-144,"12","Wls"
"Gnl3",1.32107761296471e-147,0.646713119419148,0.864,0.262,3.69875310077858e-143,"12","Gnl3"
"Scin1",2.13389411871791e-146,0.293086113745501,0.542,0.099,5.9744767535864e-142,"12","Scin"
"Ckap41",2.62397484555016e-146,0.413104046788185,0.625,0.133,7.34660477257134e-142,"12","Ckap4"
"Gm87302",3.41202164165922e-146,0.812792135004385,0.987,0.934,9.55297819231749e-142,"12","Gm8730"
"Noct1",6.07568245182204e-145,0.494032155534222,0.668,0.155,1.70106957286114e-140,"12","Noct"
"Gar1",1.85136386289231e-144,0.399206448358842,0.689,0.157,5.18344854332588e-140,"12","Gar1"
"Dusp6",2.01541309560651e-144,0.277317741457796,0.375,0.052,5.64275358507909e-140,"12","Dusp6"
"Adk",5.45215089116161e-144,0.310820105290773,0.517,0.094,1.52649320650743e-139,"12","Adk"
"Tmem65",1.9589061755214e-143,0.354054152347176,0.648,0.14,5.48454551022481e-139,"12","Tmem65"
"Cltb1",2.98875830547565e-143,0.79537307513751,0.956,0.406,8.36792550367072e-139,"12","Cltb"
"Tpm1",8.30256972100303e-142,0.611715448799893,0.761,0.204,2.32455347048643e-137,"12","Tpm1"
"App4",2.5759163719947e-141,0.539469977368469,0.825,0.231,7.21205065831076e-137,"12","App"
"Srf",4.0255090098043e-139,0.285882632415613,0.481,0.086,1.12706201256501e-134,"12","Srf"
"Psat1",4.27335540658873e-137,0.287682016672165,0.47,0.082,1.19645404673671e-132,"12","Psat1"
"Nckap1",3.23552959130925e-136,0.272169358246524,0.599,0.123,9.05883574974763e-132,"12","Nckap1"
"Gcat",7.34707471470589e-136,0.271903432886609,0.455,0.076,2.05703397862335e-131,"12","Gcat"
"Tmcc3",7.36759889699389e-136,0.478214958713621,0.668,0.161,2.06278033918035e-131,"12","Tmcc3"
"Nifk",6.68234291924927e-134,0.432910898451365,0.717,0.179,1.87092237053141e-129,"12","Nifk"
"Tmem238",5.01255599799648e-133,0.273359195397867,0.496,0.092,1.40341542831905e-128,"12","Tmem238"
"Rps192",2.50664086445294e-132,0.539096451178895,1,0.998,7.01809309229534e-128,"12","Rps19"
"Slc25a25",1.21835663702571e-129,0.316413178675995,0.586,0.124,3.4111549123446e-125,"12","Slc25a25"
"Rrp15",3.88368976474846e-129,0.316605509317693,0.542,0.111,1.08735546033427e-124,"12","Rrp15"
"Nedd4",4.59737822371924e-129,0.355249951209845,0.733,0.182,1.28717395507691e-124,"12","Nedd4"
"Ccdc71l3",3.49976944682106e-127,1.01065453050285,0.748,0.248,9.79865449720961e-123,"12","Ccdc71l"
"Wdr431",7.79918273011657e-125,0.513833832190949,0.833,0.253,2.18361518077804e-120,"12","Wdr43"
"Myc",3.83033040517706e-123,0.283459602500927,0.445,0.081,1.07241590684147e-118,"12","Myc"
"Wdr77",8.9626534125111e-123,0.25095147924288,0.473,0.089,2.50936370243486e-118,"12","Wdr77"
"Tsc22d2",6.78768075876852e-122,0.538105321191911,0.792,0.237,1.90041485884001e-117,"12","Tsc22d2"
"Rpl132",1.17175433819955e-120,0.523155828957807,1,0.999,3.2806777960911e-116,"12","Rpl13"
"Phlda11",7.15113040746028e-119,1.22775041481766,0.92,0.488,2.00217349148073e-114,"12","Phlda1"
"Anxa15",2.55054949344206e-118,1.12604578052085,0.964,0.528,7.14102847173908e-114,"12","Anxa1"
"Zfp593",2.67197814206176e-118,0.365165999924693,0.694,0.181,7.48100440214451e-114,"12","Zfp593"
"Rps182",9.76350701237959e-117,0.502607878816984,1,0.998,2.73358669332604e-112,"12","Rps18"
"Yrdc",5.11560084439935e-115,0.509707384222251,0.83,0.268,1.43226592441493e-110,"12","Yrdc"
"Nop58",3.27336594498158e-114,0.47307305163808,0.807,0.247,9.16476997275943e-110,"12","Nop58"
"Gstm1",5.65380078691272e-114,0.355462381783778,0.617,0.15,1.58295114431982e-109,"12","Gstm1"
"Gng122",5.91514156538567e-114,0.410193729335577,0.776,0.226,1.65612133547668e-109,"12","Gng12"
"Hras",1.33437352121196e-113,0.463569510928983,0.802,0.251,3.73597898468925e-109,"12","Hras"
"Ndufaf4",6.66953957832614e-113,0.287966712519855,0.563,0.128,1.86733769113975e-108,"12","Ndufaf4"
"Rps283",4.33541709179232e-112,0.47187676292576,0.995,0.997,1.21383007736001e-107,"12","Rps28"
"Larp1b",3.85279810071198e-110,0.262798724132061,0.62,0.151,1.07870641223734e-105,"12","Larp1b"
"Wdr61",1.4019921913338e-109,0.388671650278837,0.779,0.229,3.92529773729637e-105,"12","Wdr61"
"Rpl371",1.44288429273911e-107,0.413372003008222,1,0.998,4.03978744281097e-103,"12","Rpl37"
"Cd633",2.17883306989336e-107,0.277916383169083,0.879,0.287,6.10029682908744e-103,"12","Cd63"
"Ldlr2",1.5595375224067e-105,0.314787020241595,0.527,0.124,4.36639315523429e-101,"12","Ldlr"
"Prnp3",6.03379857947454e-105,0.436394485266197,0.787,0.245,1.68934292628128e-100,"12","Prnp"
"Uchl3",7.44365171399371e-104,0.323243393521363,0.635,0.167,2.08407360688396e-99,"12","Uchl3"
"Rps122",4.42539107187871e-101,0.566750141098466,0.995,0.93,1.2390209923046e-96,"12","Rps12"
"Thbs13",2.13172971686812e-100,0.555524416098579,0.853,0.313,5.96841686128735e-96,"12","Thbs1"
"Rps81",2.44184337965825e-100,0.478028980846925,1,0.996,6.83667309436717e-96,"12","Rps8"
"Cxcl164",1.92680263570789e-99,0.600636947627873,0.9,0.37,5.39466201945495e-95,"12","Cxcl16"
"Kcmf1",1.01081774605763e-98,0.443690349436828,0.784,0.265,2.83008752541215e-94,"12","Kcmf1"
"Strn3",1.23462386920774e-98,0.384760889488195,0.746,0.229,3.45669990900783e-94,"12","Strn3"
"Luzp1",1.91280101589152e-98,0.338036388279523,0.763,0.232,5.35546028429307e-94,"12","Luzp1"
"Gsto1",1.0978734668595e-97,0.442144866226645,0.763,0.252,3.07382613251323e-93,"12","Gsto1"
"Ktn1",2.07647848413698e-97,0.32391373541587,0.789,0.243,5.81372445988673e-93,"12","Ktn1"
"Stx32",4.43949828000674e-97,0.266054231371575,0.558,0.14,1.24297072843629e-92,"12","Stx3"
"Rps52",6.09513149792848e-96,0.455845821570996,1,0.994,1.70651491679002e-91,"12","Rps5"
"Msmo1",2.29421119260559e-95,0.310751372555237,0.568,0.148,6.42333249705713e-91,"12","Msmo1"
"Rps263",3.32307326968148e-95,0.497572435576063,1,0.971,9.3039405404542e-91,"12","Rps26"
"Id1",4.54636954115948e-95,0.518757906098513,0.321,0.058,1.27289254413383e-90,"12","Id1"
"Rpl281",1.00609914570707e-94,0.490210898279564,0.997,0.954,2.81687638815064e-90,"12","Rpl28"
"Rpl362",2.82176697135717e-93,0.422326160357632,0.997,0.993,7.90038316640579e-89,"12","Rpl36"
"Sdc44",6.29634689364399e-92,0.623446879970886,0.967,0.489,1.76285120328245e-87,"12","Sdc4"
"Zdhhc21",6.3569357882219e-92,0.281514963879037,0.622,0.171,1.77981488198637e-87,"12","Zdhhc21"
"Serpinb6a1",9.18408674251889e-92,0.316173626935415,0.694,0.203,2.57136060617044e-87,"12","Serpinb6a"
"Spint2",9.58014477681777e-92,0.407312726113854,0.781,0.259,2.68224893461344e-87,"12","Spint2"
"Syne21",2.04810729701138e-90,0.308235095631075,0.797,0.254,5.73429081017245e-86,"12","Syne2"
"Anxa7",3.48573777770385e-90,0.469559225789492,0.833,0.316,9.75936863001523e-86,"12","Anxa7"
"Pdlim5",1.49186745243506e-89,0.28095499431952,0.604,0.168,4.17693049332768e-85,"12","Pdlim5"
"Rpl36a3",2.10392269257776e-89,0.498024554867411,0.997,0.946,5.8905627546792e-85,"12","Rpl36a"
"Rps3a13",6.31194064601935e-89,0.454742001081846,1,0.993,1.7672171420725e-84,"12","Rps3a1"
"Npepps",2.25291307690307e-87,0.295772719756344,0.71,0.217,6.30770603271322e-83,"12","Npepps"
"Arl4a",2.68344901453251e-87,0.429598677619183,0.807,0.286,7.51312055088812e-83,"12","Arl4a"
"Nhp21",3.10127212116233e-86,0.486904551264068,0.882,0.35,8.68294168483028e-82,"12","Nhp2"
"Egr1",1.52320299197324e-84,0.511894204237506,0.694,0.227,4.26466373692667e-80,"12","Egr1"
"Naa15",1.88367076850811e-84,0.402402548570878,0.835,0.305,5.273901417669e-80,"12","Naa15"
"Nsun2",7.48074292113448e-84,0.272225127592442,0.617,0.178,2.09445840305923e-79,"12","Nsun2"
"Map2k4",2.00769799815589e-83,0.288051728511333,0.596,0.174,5.62115285523687e-79,"12","Map2k4"
"Rps12-ps32",2.7575375665027e-83,0.554232760614773,0.99,0.794,7.72055367869425e-79,"12","Rps12-ps3"
"Lamb32",1.09134577370419e-82,0.269394372442762,0.697,0.213,3.05554989721698e-78,"12","Lamb3"
"Mef2a",6.69463664142639e-82,0.3011629350369,0.761,0.251,1.87436436686656e-77,"12","Mef2a"
"Rock2",3.82053936250661e-81,0.290583715295723,0.702,0.224,1.0696746107146e-76,"12","Rock2"
"Rpl10a2",2.39834007207407e-80,0.551315550248683,1,0.95,6.71487253379299e-76,"12","Rpl10a"
"Csrp11",2.24167681224771e-79,0.485898385633626,0.807,0.307,6.27624673893115e-75,"12","Csrp1"
"Rpl62",1.14529539335172e-78,0.404796023751838,1,0.995,3.20659804230615e-74,"12","Rpl6"
"Rpl142",7.44209375104842e-78,0.404393762569648,1,0.994,2.08363740841854e-73,"12","Rpl14"
"Top12",1.02579026172366e-77,0.626144161156557,0.961,0.652,2.87200757477391e-73,"12","Top1"
"Nolc1",1.24551994448247e-77,0.293603324126425,0.712,0.234,3.48720674056202e-73,"12","Nolc1"
"Gadd45a",4.39985095340174e-77,0.401940059774577,0.591,0.182,1.23187026993342e-72,"12","Gadd45a"
"Itgb1",3.25453512084187e-76,0.599537799984793,0.882,0.42,9.11204743133307e-72,"12","Itgb1"
"Set1",2.9362250962787e-75,0.542295167186088,0.982,0.644,8.22084302456109e-71,"12","Set"
"Rps172",4.33037393207693e-75,0.406636742389687,0.997,0.977,1.2124180935029e-70,"12","Rps17"
"Rps210",4.42038597604443e-75,0.423395309443149,1,0.992,1.23761966557292e-70,"12","Rps2"
"Ak2",9.6870852817878e-75,0.312032580895734,0.728,0.246,2.71219013719495e-70,"12","Ak2"
"Oaf",2.11182448895169e-74,0.251588576801375,0.303,0.062,5.91268620416693e-70,"12","Oaf"
"Snhg9",3.86542489180572e-74,0.256779092772652,0.602,0.183,1.08224166120776e-69,"12","Snhg9"
"Llph",4.88798840452495e-74,0.501553303731001,0.946,0.473,1.3685389934989e-69,"12","Llph"
"Nip7",4.90774087722218e-74,0.26828356776238,0.722,0.243,1.37406929080467e-69,"12","Nip7"
"C1qbp",1.48041326153582e-71,0.306363076163107,0.704,0.245,4.14486104964798e-67,"12","C1qbp"
"Rpl291",2.28176928015141e-71,0.404892946310003,0.997,0.958,6.38849763056793e-67,"12","Rpl29"
"Tubb64",5.58241290778593e-71,0.378377423274211,0.638,0.223,1.56296396592191e-66,"12","Tubb6"
"Ctnna12",8.18904292233853e-71,0.386653435056749,0.846,0.338,2.29276823739634e-66,"12","Ctnna1"
"Med13",8.47919612288665e-71,0.267534912015367,0.671,0.225,2.3740053304858e-66,"12","Med13"
"Rpl123",1.21307810375569e-70,0.432509073092711,0.997,0.918,3.39637607489518e-66,"12","Rpl12"
"Rpl43",1.75589605489526e-70,0.426564393430452,0.997,0.977,4.91615777449576e-66,"12","Rpl4"
"Gsn1",4.01178946889528e-69,0.359493572445368,0.91,0.403,1.1232208155013e-64,"12","Gsn"
"Rpl18a3",4.30060540782439e-68,0.319926553039308,1,0.998,1.20408350208267e-63,"12","Rpl18a"
"Rpl82",7.87996723259438e-68,0.344883760759585,1,0.994,2.20623322578177e-63,"12","Rpl8"
