"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Zfp36",6.83746130547531e-106,0.390464639397537,0.944,0.647,1.91619853085946e-101,"3","Zfp36"
"Ctsa",7.1478487090239e-106,0.330832829709965,0.687,0.332,2.00318460070395e-101,"3","Ctsa"
"Ndufc2",8.15525042516469e-106,0.365846180082558,0.775,0.412,2.28550893165241e-101,"3","Ndufc2"
"Psmb9",3.15645877773783e-105,0.287693629390602,0.563,0.244,8.84597572461028e-101,"3","Psmb9"
"Trappc2l",6.44299367907039e-103,0.251833133413003,0.562,0.245,1.80564897855948e-98,"3","Trappc2l"
"Tnip3",1.34685977445708e-102,0.301017889637423,0.49,0.2,3.77457451791598e-98,"3","Tnip3"
"Camkk2",1.64310675443076e-102,0.285763301431637,0.5,0.211,4.6048066792922e-98,"3","Camkk2"
"Arrb2",2.19446026696596e-102,0.261302603558853,0.538,0.228,6.14997489817209e-98,"3","Arrb2"
"Chmp4b",1.4211583937207e-101,0.347520717635826,0.958,0.762,3.98279639840226e-97,"3","Chmp4b"
"Rbms1",1.54853375007558e-101,0.371884645678374,0.886,0.554,4.3397658345868e-97,"3","Rbms1"
"Nmt1",1.8298846097252e-101,0.376401244186872,0.751,0.408,5.12825161875488e-97,"3","Nmt1"
"Synj1",2.28286100879141e-101,0.267038998609058,0.534,0.23,6.39771797713792e-97,"3","Synj1"
"Flrt3",2.34908907220435e-100,0.338761223326258,0.641,0.299,6.5833221248527e-96,"3","Flrt3"
"Apbb1ip",3.89239853677117e-100,0.306999001988711,0.583,0.266,1.09084468993012e-95,"3","Apbb1ip"
"Foxp1",1.13559813554003e-99,0.350731651601031,0.76,0.411,3.18251377485093e-95,"3","Foxp1"
"Fyb",3.88820408384265e-99,0.344404979893584,0.785,0.436,1.0896691944969e-94,"3","Fyb"
"Spp1",9.88797558264232e-99,0.446504180580978,0.356,0.129,2.77110515703551e-94,"3","Spp1"
"Prdx5",1.31746165606085e-97,0.343009279336828,0.882,0.573,3.69218629111053e-93,"3","Prdx5"
"Ahnak",2.13344519925314e-97,0.389935166453433,0.98,0.831,5.97898017090692e-93,"3","Ahnak"
"Slc7a11",8.96605090317744e-97,0.304525803730433,0.366,0.134,2.51273576561548e-92,"3","Slc7a11"
"Ccdc71l",1.34668997353704e-96,0.269069725197324,0.538,0.235,3.77409865083755e-92,"3","Ccdc71l"
"Nlrp3",3.84262557204856e-96,0.276222769788476,0.415,0.161,1.07689581656661e-91,"3","Nlrp3"
"Rnf19b",6.73227426446924e-96,0.268210759261504,0.522,0.228,1.8867198626175e-91,"3","Rnf19b"
"Por",3.13291098590851e-93,0.273177578063997,0.67,0.328,8.77998303800861e-89,"3","Por"
"Ugcg",6.62151653137469e-93,0.250254795784112,0.622,0.292,1.85568000791776e-88,"3","Ugcg"
"Gmfg1",1.93241502970469e-92,0.2979232590586,0.833,0.465,5.41559312074738e-88,"3","Gmfg"
"Atp6v1g1",4.43280390414276e-92,0.343608631678768,0.943,0.656,1.24229329413601e-87,"3","Atp6v1g1"
"Ywhag",1.10815374197312e-91,0.272284642672583,0.606,0.291,3.10560086187967e-87,"3","Ywhag"
"Gnai2",2.02143140546111e-91,0.283928147236952,0.984,0.864,5.66506151380475e-87,"3","Gnai2"
"Gng5",2.08159997064985e-91,0.312340591049904,0.979,0.804,5.83368391774621e-87,"3","Gng5"
"Lyn1",5.71539259011275e-91,0.295243319349119,0.813,0.441,1.6017387733791e-86,"3","Lyn"
"Sdc4",6.85521946590103e-90,0.353760787953823,0.82,0.472,1.92117525531876e-85,"3","Sdc4"
"Ckb1",1.05190026652912e-89,0.338300589524946,0.624,0.311,2.94795049694786e-85,"3","Ckb"
"Coro1b",2.69184154910736e-87,0.297297991841637,0.663,0.341,7.54388594137337e-83,"3","Coro1b"
"Rgs10",3.1595314966791e-86,0.284685339752973,0.793,0.444,8.85458701944317e-82,"3","Rgs10"
"Fam49b",3.99292809462733e-86,0.366684419416946,0.831,0.511,1.11901809851931e-81,"3","Fam49b"
"Lamp2",2.06604349193388e-83,0.268295866137245,0.785,0.431,5.7900868861447e-79,"3","Lamp2"
"Cltc",1.2843725980111e-82,0.307794286308014,0.766,0.42,3.5994542059261e-78,"3","Cltc"
"Timm10b",1.78226969842106e-81,0.265717446491377,0.731,0.387,4.99481082982502e-77,"3","Timm10b"
"Slirp",1.65924330204419e-80,0.250149893067661,0.625,0.313,4.65002935397885e-76,"3","Slirp"
"Larp4b",1.70528004852449e-80,0.252477912867353,0.607,0.3,4.77904733598989e-76,"3","Larp4b"
"Psmb8",1.76902478696627e-80,0.306829164052447,0.845,0.539,4.95769196547296e-76,"3","Psmb8"
"H2-T22",6.85907362477157e-80,0.303250772335178,0.668,0.364,1.92225538334223e-75,"3","H2-T22"
"Dusp1",4.39629796584729e-79,0.360781610199606,0.956,0.748,1.2320625049287e-74,"3","Dusp1"
"Tspo",1.33169829585858e-78,0.34706773802673,0.964,0.804,3.73208447414368e-74,"3","Tspo"
"Bst2",9.51224277172765e-78,0.295432829178004,0.859,0.556,2.66580603677667e-73,"3","Bst2"
"Sdcbp",1.87598763346356e-77,0.329069772438567,0.945,0.73,5.25745534278162e-73,"3","Sdcbp"
"Marcksl1",1.96208148968852e-77,0.340685235989589,0.883,0.58,5.49873337485208e-73,"3","Marcksl1"
"Tmem256",3.30588693929686e-77,0.301014699954417,0.83,0.49,9.26474814737946e-73,"3","Tmem256"
"Actr3",5.37945036450419e-77,0.341928729765264,0.942,0.716,1.5075909646523e-72,"3","Actr3"
"Vmp1",6.96696240911207e-76,0.261682196722177,0.746,0.417,1.95249121515366e-71,"3","Vmp1"
"Atp6v1e1",1.4798193884993e-72,0.266431806631854,0.785,0.454,4.14719383626928e-68,"3","Atp6v1e1"
"Atp6v1d",4.28099471430934e-72,0.257788758299855,0.66,0.351,1.19974876868519e-67,"3","Atp6v1d"
"B4galt5",1.32934608625994e-71,0.257981955904865,0.709,0.388,3.72549240674348e-67,"3","B4galt5"
"Stk40",1.4156904493391e-71,0.25320129834848,0.678,0.358,3.96747248427283e-67,"3","Stk40"
"Esd",5.5835606656617e-70,0.262220958702344,0.794,0.47,1.56479287655169e-65,"3","Esd"
"Dazap2",8.99863684862399e-66,0.276909663192231,0.887,0.593,2.52186797682687e-61,"3","Dazap2"
"Ucp2",1.72937388464777e-61,0.287844960793456,0.929,0.698,4.84657031172536e-57,"3","Ucp2"
"Emp3",3.03127100412397e-60,0.254967107139483,0.971,0.827,8.49513698905743e-56,"3","Emp3"
"Pomp",5.19901608692787e-60,0.275041708547636,0.891,0.618,1.45702425836153e-55,"3","Pomp"
"Socs3",2.48436041309564e-58,0.271114097748521,0.875,0.609,6.96242005770054e-54,"3","Socs3"
"Tmem176b1",1.0939752143835e-56,0.308204608883952,0.67,0.399,3.06586553830975e-52,"3","Tmem176b"
"Ndufb8",6.3611459974327e-54,0.254988822644314,0.864,0.577,1.78271116578051e-49,"3","Ndufb8"
"Pitpna",1.12694065762051e-53,0.251977205745184,0.874,0.615,3.15825119298148e-49,"3","Pitpna"
"Cox17",1.4711975216556e-51,0.25149946886219,0.865,0.594,4.12303105443982e-47,"3","Cox17"
"Arpc4",4.8716443184056e-51,0.25857068851849,0.896,0.656,1.36527832023317e-46,"3","Arpc4"
"Polr2l",1.27075420496371e-48,0.270670696876958,0.669,0.406,3.56128865941079e-44,"3","Polr2l"
"Cd741",0,1.93559460128419,1,0.974,0,"4","Cd74"
"H2-Aa1",0,1.87857198789136,0.994,0.8,0,"4","H2-Aa"
"H2-Ab1",0,1.84076573439552,0.998,0.89,0,"4","H2-Ab1"
"H2-Eb11",0,1.83260455838998,0.993,0.723,0,"4","H2-Eb1"
"H2-DMb11",0,1.54926683294923,0.96,0.298,0,"4","H2-DMb1"
"H2-DMa",0,1.3887422857985,0.937,0.288,0,"4","H2-DMa"
"Mgl2",0,1.37841255107095,0.584,0.094,0,"4","Mgl2"
"Tnip31",0,1.34218076666398,0.703,0.183,0,"4","Tnip3"
"Cst3",0,1.27415100008242,0.999,0.857,0,"4","Cst3"
"Cd209a",0,1.22106705927229,0.51,0.054,0,"4","Cd209a"
"Plbd11",0,1.04252875646062,0.832,0.235,0,"4","Plbd1"
"Wfdc171",0,1.03654330468123,0.906,0.351,0,"4","Wfdc17"
"Alox5ap1",0,0.980903878974841,0.953,0.363,0,"4","Alox5ap"
"Ifi301",0,0.942734478947119,0.861,0.301,0,"4","Ifi30"
"Napsa",0,0.917847969353346,0.823,0.249,0,"4","Napsa"
"Lsp1",0,0.917172576010465,0.98,0.663,0,"4","Lsp1"
"Atox11",0,0.902987677376397,0.98,0.686,0,"4","Atox1"
"Naaa1",0,0.902678552022141,0.629,0.16,0,"4","Naaa"
"Marcks1",0,0.90020009571615,0.805,0.265,0,"4","Marcks"
"Cd209d",0,0.882385472417296,0.391,0.034,0,"4","Cd209d"
"Plek1",0,0.868244646762473,0.918,0.376,0,"4","Plek"
"Ctss1",0,0.842888856651587,0.983,0.502,0,"4","Ctss"
"Spi11",0,0.809062993116904,0.891,0.32,0,"4","Spi1"
"BC0285281",0,0.716458912489926,0.613,0.136,0,"4","BC028528"
"Csf2ra1",0,0.693060438825758,0.74,0.231,0,"4","Csf2ra"
"Eps81",0,0.592173170153394,0.571,0.128,0,"4","Eps8"
"Lmo1",0,0.547199064160125,0.444,0.057,0,"4","Lmo1"
"Cd83",6.13012018542875e-304,0.95278067267633,0.881,0.384,1.71796618196641e-299,"4","Cd83"
"Tmsb4x",2.14033909672705e-298,0.602961313453757,1,1,5.99830031857755e-294,"4","Tmsb4x"
"Olfm1",1.25968679388624e-297,0.464679752690993,0.461,0.091,3.53027223986618e-293,"4","Olfm1"
"Etv3",8.84625332719132e-296,0.803838115302784,0.723,0.244,2.47916249494537e-291,"4","Etv3"
"Csf2rb1",2.7557779456738e-295,0.822638745246628,0.791,0.29,7.72306769275082e-291,"4","Csf2rb"
"Tyrobp1",4.37147415473049e-294,0.797484414440774,0.993,0.529,1.22510563186322e-289,"4","Tyrobp"
"Flt3",6.01653654122482e-292,0.354438263786615,0.281,0.031,1.68613436567826e-287,"4","Flt3"
"Fcgrt",1.88070086201852e-288,0.566454161942118,0.525,0.122,5.27066416580691e-284,"4","Fcgrt"
"Syngr2",1.4779887856039e-287,0.949536374692614,0.936,0.503,4.14206357165494e-283,"4","Syngr2"
"Il1b1",2.61328611880348e-287,1.21512154543499,0.94,0.573,7.32373434794675e-283,"4","Il1b"
"Ctsh1",4.93161088092709e-285,0.737968386789337,0.842,0.312,1.38208394937982e-280,"4","Ctsh"
"Cd86",4.37328217819647e-258,0.609394286137245,0.639,0.195,1.22561233043956e-253,"4","Cd86"
"Tgfbi1",1.33058508525481e-251,0.649070743818904,0.837,0.32,3.7289647014266e-247,"4","Tgfbi"
"Cfp1",2.53794563882447e-248,0.739124729077829,0.711,0.249,7.11259265280557e-244,"4","Cfp"
"Psap1",1.8829010424862e-247,0.796588456649597,0.981,0.699,5.27683017156759e-243,"4","Psap"
"Ly861",8.32267661210109e-246,0.51237269283767,0.545,0.146,2.33243012054133e-241,"4","Ly86"
"Tnni2",4.94464043048268e-238,0.337369837340924,0.267,0.036,1.38573548064277e-233,"4","Tnni2"
"Cd300a1",9.09989227403034e-238,0.577249207593577,0.552,0.156,2.550244809797e-233,"4","Cd300a"
"Sh3bgrl1",1.05173775488963e-237,0.601768544255102,0.834,0.343,2.94749505807819e-233,"4","Sh3bgrl"
"Ccdc88a",2.15354317299129e-236,0.439076859991165,0.463,0.112,6.03530474230809e-232,"4","Ccdc88a"
"Cmtr1",3.24637151514954e-236,0.396063453295262,0.338,0.06,9.09795617120657e-232,"4","Cmtr1"
"Cxcl161",9.62113437488199e-234,0.788283206847586,0.808,0.347,2.69632290856068e-229,"4","Cxcl16"
"Clec4b11",9.63871004042179e-231,0.578186459378582,0.413,0.093,2.70124848882821e-226,"4","Clec4b1"
"Mpeg11",1.84649337482329e-224,0.580117027809061,0.622,0.201,5.17479768294226e-220,"4","Mpeg1"
"Lyz21",2.05868943237131e-223,0.68518847514139,0.953,0.64,5.7694771342206e-219,"4","Lyz2"
"Casp6",1.18125502047088e-219,0.57831972073941,0.531,0.156,3.31046719486963e-215,"4","Casp6"
"Ms4a6c1",2.51645072744592e-219,0.587868963182891,0.781,0.287,7.0523531636672e-215,"4","Ms4a6c"
"Rassf41",1.867137574692e-218,0.44786705316163,0.515,0.145,5.23265305307433e-214,"4","Rassf4"
"Alcam",2.15911197012194e-216,0.425859645391459,0.512,0.143,6.05091129626675e-212,"4","Alcam"
"Nuak2",1.42489288877662e-215,0.389809097273371,0.44,0.108,3.99326232079647e-211,"4","Nuak2"
"H2-DMb2",2.4163088994295e-215,0.475407109090259,0.407,0.093,6.77170569065117e-211,"4","H2-DMb2"
"Clec10a",1.15637852564504e-214,0.462498413041285,0.282,0.046,3.24075081812024e-210,"4","Clec10a"
"Tspan13",4.0176559102245e-212,0.637593880454946,0.636,0.22,1.12594806884042e-207,"4","Tspan13"
"Shtn1",5.55536308785053e-211,0.321336509285281,0.335,0.066,1.55689050537011e-206,"4","Shtn1"
"Fgd2",3.2091629544907e-210,0.346726013186711,0.318,0.06,8.99367917996020e-206,"4","Fgd2"
"Pid11",1.54352787943141e-208,0.483713056529439,0.518,0.15,4.32573688210652e-204,"4","Pid1"
"Pkib",2.32294656891156e-207,0.629699392462218,0.5,0.147,6.51005775937463e-203,"4","Pkib"
"Ctsz1",7.02421501137057e-205,0.637085862723735,0.908,0.465,1.9685362569366e-200,"4","Ctsz"
"Gm2a",3.73555221957262e-204,0.687335534279757,0.94,0.564,1.04688850953523e-199,"4","Gm2a"
"Ccl91",2.05033270232314e-202,0.688753939867464,0.677,0.254,5.74605739826061e-198,"4","Ccl9"
"Irf5",6.3996172928397e-202,0.580502449612737,0.733,0.295,1.79349274631833e-197,"4","Irf5"
"Lilr4b1",1.99391854604265e-201,0.548170399631895,0.733,0.281,5.58795672528452e-197,"4","Lilr4b"
"Dpep21",3.08480349493599e-198,0.48229382701879,0.5,0.148,8.64516179455812e-194,"4","Dpep2"
"Cbfa2t3",4.94453929881709e-196,0.324316703415471,0.272,0.046,1.38570713849349e-191,"4","Cbfa2t3"
"Ifitm21",1.66771628523641e-195,0.872000104561209,0.945,0.583,4.67377488937503e-191,"4","Ifitm2"
"Pld41",7.13334903832746e-193,0.547742814033156,0.644,0.225,1.99912106799127e-188,"4","Pld4"
"Flrt31",9.84363224407479e-192,0.77181819287486,0.696,0.297,2.75867793640196e-187,"4","Flrt3"
"Gpr137b1",1.03675587518504e-190,0.475052840617839,0.641,0.231,2.90550834020608e-186,"4","Gpr137b"
"Naga",8.45374684433884e-190,0.520520024496322,0.513,0.161,2.36916255312596e-185,"4","Naga"
"Npc21",3.68695575626209e-185,0.5519334487341,0.979,0.712,1.03326935069245e-180,"4","Npc2"
"Clec4a21",4.00373652215407e-185,0.54386360910141,0.643,0.227,1.12204716033368e-180,"4","Clec4a2"
"Tep11",4.09666697750042e-184,0.425781984753938,0.455,0.131,1.14809092044449e-179,"4","Tep1"
"H2afz",1.55725099462321e-182,0.594801352063826,1,0.976,4.36419591243155e-178,"4","H2afz"
"Rnase6",3.1685360637782e-182,0.303734714485868,0.282,0.053,8.8798223187384e-178,"4","Rnase6"
"Ccdc109b1",1.6485464744517e-177,0.520954329488174,0.613,0.233,4.6200514946509e-173,"4","Ccdc109b"
"Slamf71",6.07556232291469e-177,0.444698686730131,0.526,0.17,1.70267634099684e-172,"4","Slamf7"
"Unc93b11",9.91734273715729e-174,0.496337741479666,0.626,0.232,2.77933530208833e-169,"4","Unc93b1"
"Lilrb4a1",1.09607749733093e-173,0.522071867212774,0.743,0.308,3.07175718626992e-169,"4","Lilrb4a"
"Emilin21",2.9473727953099e-171,0.396343441154971,0.57,0.193,8.26001225885599e-167,"4","Emilin2"
"Nrros1",1.05954141984781e-169,0.423434108477951,0.516,0.171,2.96936482912348e-165,"4","Nrros"
"Aif11",1.07656243757201e-169,0.439886769260329,0.707,0.276,3.01706623129556e-165,"4","Aif1"
"Fcgr2b1",4.53275517173917e-169,0.446972317602611,0.605,0.218,1.2703046368799e-164,"4","Fcgr2b"
"Bach11",1.58030587737494e-166,0.507021536670903,0.628,0.246,4.42880722134327e-162,"4","Bach1"
"Gdi2",7.02048684831653e-166,0.633174617779871,0.928,0.61,1.96749143924071e-161,"4","Gdi2"
"AI504432",2.69054103407743e-163,0.369012580392796,0.414,0.119,7.540241248002e-159,"4","AI504432"
"Ppm1m",8.38902885998556e-160,0.390826205464147,0.47,0.152,2.35102533801095e-155,"4","Ppm1m"
"Sh3pxd2b",9.0559519946458e-158,0.327725733255683,0.395,0.113,2.53793054649949e-153,"4","Sh3pxd2b"
"Got1",5.03882418262103e-156,0.487394374970441,0.748,0.338,1.41213047717954e-151,"4","Got1"
"Mrc11",2.17567291588043e-154,0.414236930942234,0.378,0.105,6.09732334675491e-150,"4","Mrc1"
"Skap21",1.19717154461357e-150,0.435442748894977,0.647,0.266,3.35507325377953e-146,"4","Skap2"
"Slfn21",1.03776465619819e-148,0.539723091382381,0.904,0.518,2.90833544899542e-144,"4","Slfn2"
"Lyz1",9.78895894844158e-147,1.10463856229897,0.312,0.079,2.74335574530075e-142,"4","Lyz1"
"Cd141",5.81559217015055e-146,0.546902152615684,0.713,0.332,1.62981970568469e-141,"4","Cd14"
"Klrb1b1",4.97514186098767e-145,0.48668648513118,0.632,0.265,1.39428350654179e-140,"4","Klrb1b"
"Cpne2",9.98573123715842e-143,0.292641059960016,0.396,0.119,2.79850117921365e-138,"4","Cpne2"
"Prcp",1.41632216012142e-142,0.432996756506707,0.717,0.324,3.96924285374028e-138,"4","Prcp"
"App1",1.85391654666411e-142,0.371128602894782,0.57,0.219,5.19560112202618e-138,"4","App"
"Rnh11",2.29239393869306e-142,0.575273699456526,0.898,0.556,6.42443401318731e-138,"4","Rnh1"
"Cyba1",7.04103759010391e-142,0.512513292312283,0.982,0.769,1.97325078462662e-137,"4","Cyba"
"Vim",3.65432012928027e-141,0.533544306678237,0.996,0.925,1.0241232162308e-136,"4","Vim"
"Actb1",2.15153669591798e-140,0.562836965577424,1,0.989,6.02968159031014e-136,"4","Actb"
"Ncf21",1.88451333844889e-139,0.328317587395135,0.566,0.212,5.281348631003e-135,"4","Ncf2"
"Cd681",1.17070753997113e-138,0.378333345344928,0.711,0.302,3.28090788076909e-134,"4","Cd68"
"Rab7b1",5.04510031086815e-137,0.451703686460355,0.435,0.148,1.4138893621208e-132,"4","Rab7b"
"Pirb1",7.88134215873621e-137,0.356374308173149,0.546,0.201,2.20874613998582e-132,"4","Pirb"
"Cybb1",6.33938570651671e-134,0.391915106898664,0.524,0.191,1.77661284425131e-129,"4","Cybb"
"Cd40",3.29115458089427e-132,0.364358390355385,0.419,0.137,9.22346071295618e-128,"4","Cd40"
"Rel",1.96397338191805e-131,0.527975735789343,0.901,0.582,5.50403540282532e-127,"4","Rel"
"Pmaip1",2.328085104641e-131,0.515111302181713,0.418,0.142,6.52445850575641e-127,"4","Pmaip1"
"Rnf1301",8.17656966153958e-130,0.330126181930579,0.564,0.22,2.29148364764647e-125,"4","Rnf130"
"Clec4n1",9.34791583555652e-129,0.660990992780814,0.473,0.18,2.61975341291472e-124,"4","Clec4n"
"Mrpl521",1.46451686782242e-128,0.466141125726211,0.881,0.529,4.10430852207235e-124,"4","Mrpl52"
"Cd3021",1.33050243432927e-127,0.313626296752898,0.357,0.108,3.72873307220777e-123,"4","Cd302"
"Mefv",1.70873834951958e-127,0.297579703192013,0.359,0.108,4.78873922452861e-123,"4","Mefv"
"Arpc1b1",6.13905709080661e-126,0.375426507079053,0.993,0.906,1.72047074969855e-121,"4","Arpc1b"
"Gcnt2",5.47473315676961e-125,0.449262494666392,0.407,0.139,1.53429396718468e-120,"4","Gcnt2"
"Man2b1",1.27999091318873e-124,0.375675556347721,0.52,0.204,3.5871745342114e-120,"4","Man2b1"
"Ahr",1.45487236590678e-123,0.408609043517162,0.52,0.206,4.07727980545376e-119,"4","Ahr"
"Plekho11",6.02286709570545e-123,0.286954378475607,0.373,0.119,1.68790850357145e-118,"4","Plekho1"
"Nrp2",2.87427820409719e-120,0.349936473636988,0.283,0.076,8.05516466698239e-116,"4","Nrp2"
"Ftl11",1.22397623979384e-119,0.344428772728025,1,0.996,3.43019341202225e-115,"4","Ftl1"
"Pgf",1.58944949138766e-119,0.718406554533788,0.5,0.203,4.45443219961392e-115,"4","Pgf"
"Sec61b",2.22698441384513e-118,0.439371334128203,0.957,0.72,6.24112381980099e-114,"4","Sec61b"
"Picalm1",7.21129814974667e-118,0.416574119290401,0.81,0.444,2.0209663064665e-113,"4","Picalm"
"Crip12",3.41894536676724e-117,0.399388702587497,1,0.998,9.58159439036518e-113,"4","Crip1"
"Camkk21",1.7475497187234e-116,0.351481585987115,0.52,0.211,4.89750808672232e-112,"4","Camkk2"
"Ifi205",5.5558810495892e-116,0.667952005619397,0.404,0.144,1.55703566414737e-111,"4","Ifi205"
"Adora2b1",1.95612992010222e-115,0.373096869138951,0.446,0.165,5.48205410108648e-111,"4","Adora2b"
"Mt1",2.76611898589675e-115,0.753306721277606,0.82,0.48,7.75204845797563e-111,"4","Mt1"
"Il1r2",8.78596243485724e-115,0.403901043696708,0.641,0.301,2.46226597236874e-110,"4","Il1r2"
"Dusp31",1.29815396881318e-114,0.361276871099869,0.52,0.21,3.63807649759894e-110,"4","Dusp3"
"Ms4a4c1",4.69144222085528e-114,0.612793403520721,0.578,0.255,1.31477668239469e-109,"4","Ms4a4c"
"Adam81",1.8666055976159e-113,0.381461444892261,0.609,0.276,5.23116218731856e-109,"4","Adam8"
"Apod",7.41343946586543e-111,0.302439340644991,0.293,0.084,2.07761641030879e-106,"4","Apod"
"Sgk3",2.09601229619871e-110,0.257188709542009,0.336,0.108,5.87407446009689e-106,"4","Sgk3"
"Gm63771",8.22322877860696e-110,0.320506581791587,0.323,0.101,2.3045598652046e-105,"4","Gm6377"
"Cttnbp2nl1",9.79207480638447e-110,0.261456934784672,0.339,0.11,2.74422896448925e-105,"4","Cttnbp2nl"
"Agpat4",2.74668201873762e-108,0.380268057061019,0.656,0.311,7.69757635751218e-104,"4","Agpat4"
"Erp291",3.7518532335081e-108,0.378160598614227,0.683,0.333,1.05145686869064e-103,"4","Erp29"
"Slamf91",6.39860456535177e-108,0.318257661345511,0.391,0.136,1.79320892943983e-103,"4","Slamf9"
"Zeb21",7.9963195076943e-108,0.33145633935045,0.636,0.28,2.24096854203133e-103,"4","Zeb2"
"Zyx",1.55737526732762e-106,0.422302554116802,0.763,0.409,4.36454418668564e-102,"4","Zyx"
"Sowahc",1.61983988550077e-106,0.283968198111608,0.345,0.115,4.53960127911592e-102,"4","Sowahc"
"Gltp",6.24970905071915e-106,0.403346525424629,0.777,0.425,1.75148096146404e-101,"4","Gltp"
"S100a11",2.96227405144378e-105,0.49750216909294,0.998,0.974,8.30177302917119e-101,"4","S100a11"
"Efhd21",2.82936377603479e-104,0.377902906158267,0.925,0.59,7.92929198233749e-100,"4","Efhd2"
"Rps291",2.58896795545992e-103,0.261172384989198,1,1,7.25558269517643e-99,"4","Rps29"
"Plekho21",6.33746645688489e-103,0.288197525218157,0.495,0.201,1.77607497454199e-98,"4","Plekho2"
"Clec4a11",1.09976297948783e-100,0.358066278969681,0.515,0.212,3.08208575001464e-96,"4","Clec4a1"
"Anxa1",3.76805062048856e-99,0.481689971477139,0.847,0.513,1.05599618639192e-94,"4","Anxa1"
"Pira21",1.1867899994048e-97,0.273327635317857,0.338,0.116,3.32597897333194e-93,"4","Pira2"
"Lrp11",1.46950474240175e-97,0.293452182575845,0.416,0.161,4.11828704058091e-93,"4","Lrp1"
"Sdc41",4.11357062279461e-97,0.616451711893584,0.784,0.478,1.15282816703819e-92,"4","Sdc4"
"Tppp31",6.52871448573258e-97,0.446668782579803,0.608,0.297,1.82967223462656e-92,"4","Tppp3"
"Map4k4",1.86731386375493e-96,0.398347449958409,0.776,0.429,5.23314710317319e-92,"4","Map4k4"
"Bcl3",3.40220063886094e-95,0.378644052018431,0.627,0.312,9.53466729040778e-91,"4","Bcl3"
"Mcl11",1.4699896216705e-94,0.416647523901897,0.871,0.535,4.11964591473158e-90,"4","Mcl1"
"AI6078731",2.29236138277306e-94,0.322569442844159,0.462,0.189,6.42434277522151e-90,"4","AI607873"
"Hpcal11",3.62218489853636e-94,0.259887827651286,0.462,0.185,1.01511731781481e-89,"4","Hpcal1"
"Basp11",1.92577143253713e-93,0.375865447501457,0.574,0.265,5.39697443968531e-89,"4","Basp1"
"Ube2f",2.85287315515374e-93,0.325630658978701,0.631,0.309,7.99517701731837e-89,"4","Ube2f"
"Ms4a6d1",3.25806821203823e-93,0.320864063695853,0.533,0.233,9.13073616423715e-89,"4","Ms4a6d"
"Ctnna1",1.0546968725886e-92,0.310432534577478,0.665,0.325,2.95578798542954e-88,"4","Ctnna1"
"Sec61g",1.66215037800586e-92,0.334484601419194,0.981,0.843,4.65817643436143e-88,"4","Sec61g"
"Ndufa6",1.71938031377935e-92,0.356456794877276,0.944,0.726,4.81856332936664e-88,"4","Ndufa6"
"Mgst3",2.29516468507287e-92,0.288822569776179,0.395,0.152,6.43219902991672e-88,"4","Mgst3"
"Asah11",9.4276966929027e-92,0.288571000408286,0.515,0.226,2.64211199818598e-87,"4","Asah1"
"Prkcd1",1.48489806505216e-90,0.303521821672142,0.557,0.26,4.16142682730867e-86,"4","Prkcd"
"Trim251",1.84803901613669e-90,0.288883585651382,0.44,0.179,5.17912934272306e-86,"4","Trim25"
"Stat5a",4.99929369336563e-90,0.308531866508518,0.44,0.182,1.40105205756572e-85,"4","Stat5a"
"Gabarap1",7.04566187833679e-90,0.320781444424116,0.981,0.828,1.97454674140389e-85,"4","Gabarap"
"Ccnd11",1.63699797438153e-89,0.272653751168211,0.543,0.241,4.58768682320424e-85,"4","Ccnd1"
"Marcksl11",3.61378740153992e-89,0.489721423928003,0.872,0.583,1.01276391928156e-84,"4","Marcksl1"
"Ifitm11",4.94593718278161e-89,1.14861166502854,0.441,0.19,1.38609889547455e-84,"4","Ifitm1"
"Twf2",6.39554808715378e-88,0.288403464160545,0.48,0.21,1.79235235142485e-83,"4","Twf2"
"Lgals32",2.87295164415694e-87,0.329314864706731,1,0.974,8.05144698274982e-83,"4","Lgals3"
"Tubb61",2.99267314738204e-87,0.28399628901006,0.488,0.212,8.38696649553817e-83,"4","Tubb6"
"Ikbkb",8.26364634088402e-87,0.34604551896868,0.742,0.403,2.31588688703275e-82,"4","Ikbkb"
"Casp41",1.17720332795292e-86,0.263083533939531,0.387,0.152,3.29911232658806e-82,"4","Casp4"
"Clic4",1.52166235057463e-86,0.345417504867391,0.788,0.436,4.2644587374854e-82,"4","Clic4"
"Tcf4",5.19139972197899e-86,0.32413960698932,0.335,0.124,1.45488977208461e-81,"4","Tcf4"
"Cux1",6.61047682970502e-86,0.255642477352099,0.527,0.239,1.85258613152483e-81,"4","Cux1"
"Ccr51",1.18857799262332e-85,0.298494776540351,0.531,0.241,3.33098982432687e-81,"4","Ccr5"
"Snap23",1.47806930380856e-85,0.293218713465845,0.6,0.291,4.14228922392349e-81,"4","Snap23"
"Psmb81",8.96043782201144e-85,0.413505732633027,0.858,0.54,2.51116269961871e-80,"4","Psmb8"
"Kdm7a",1.17248986094267e-84,0.270701497035622,0.542,0.25,3.28590283529183e-80,"4","Kdm7a"
"Psmb91",1.47210661290368e-84,0.354607346937516,0.529,0.249,4.12557878266258e-80,"4","Psmb9"
"Ccl61",2.28197251263446e-84,0.271421227748206,0.491,0.214,6.39522796665808e-80,"4","Ccl6"
